timestamp,component_id,temperature_C,vibration_mm_s,pressure_kPa
2024-01-03 08:00:00,PUMP-A01,78.68535749064354,0.6215530780534733,1488.1017571696345
2024-01-03 09:00:00,PUMP-A01,82.69851190322855,0.5603648844931935,1493.6471421636054
2024-01-03 10:00:00,PUMP-A01,81.58571898684907,0.5058136832797903,1439.5694109216838
2024-01-03 11:00:00,PUMP-A01,79.25537428635528,0.4641624957300987,1542.8766790467791
2024-01-03 12:00:00,PUMP-A01,79.52992208167332,0.2653276015390592,1478.4662284028584
2024-01-03 13:00:00,PUMP-A01,78.97003853344748,0.5539749205800445,1415.5617011137003
2024-01-03 14:00:00,PUMP-A01,80.69026222432873,0.7614934631888969,1486.3341482699818
2024-01-03 15:00:00,PUMP-A01,81.72207503273225,0.29221113238309937,1495.1046807726414
2024-01-03 16:00:00,PUMP-A01,82.36718962956277,0.5562372589140401,1485.2872862239747
2024-01-03 17:00:00,PUMP-A01,79.03874204580055,0.5097354591805972,1501.9584544419051
2024-01-03 18:00:00,PUMP-A01,80.5213401475937,0.6290592361312755,1538.6940354317414
2024-01-03 19:00:00,PUMP-A01,81.56533595915039,0.37546157572690325,1468.9906900383862
2024-01-03 20:00:00,PUMP-A01,79.86800084487753,0.6176567422541202,1520.5957355474832
2024-01-03 21:00:00,PUMP-A01,81.50098649096503,0.4423623014908582,1519.1179281377404
2024-01-03 22:00:00,PUMP-A01,79.39717736244576,0.3915657154099738,1523.0755780805575
2024-01-03 23:00:00,PUMP-A01,78.9705411169629,0.28055366029539364,1467.0060894538901
2024-01-04 00:00:00,PUMP-A01,78.03750000342025,0.5790496789964051,1435.4210345662125
2024-01-04 01:00:00,PUMP-A01,81.00897755493605,0.5709174378645723,1482.3787364160046
2024-01-04 02:00:00,PUMP-A01,78.68569784969618,0.5003997097297804,1561.5014257284947
2024-01-04 03:00:00,PUMP-A01,80.7273926930789,0.48849180701066264,1511.7149996047328
2024-01-04 04:00:00,PUMP-A01,82.5527202917128,0.29591068322967706,1443.369756217135
2024-01-04 05:00:00,PUMP-A01,81.16172896660012,0.4152731456645073,1475.181423543457
2024-01-04 06:00:00,PUMP-A01,79.2592137586528,0.6303708828652166,1561.2093122349734
2024-01-04 07:00:00,PUMP-A01,78.94676417123198,0.5244437279789058,1509.4247602071405
2024-01-04 08:00:00,PUMP-A01,79.36990095001013,0.4829989887201872,1483.4785137793324
2024-01-04 09:00:00,PUMP-A01,80.57755460684427,0.5000683905625734,1511.2075386439692
2024-01-04 10:00:00,PUMP-A01,78.61344162200277,0.5998350562333219,1520.8949735680333
2024-01-04 11:00:00,PUMP-A01,78.99258390196881,0.5200990817004387,1357.4831931215222
2024-01-04 12:00:00,PUMP-A01,79.91906070930325,0.42397307640915294,1518.3716470485897
2024-01-04 13:00:00,PUMP-A01,77.50366652784528,0.6173623516829518,1507.3883679031226
2024-01-04 14:00:00,PUMP-A01,79.08719519089405,0.5604451315957149,1459.4612824730816
2024-01-04 15:00:00,PUMP-A01,81.29414239942602,0.5229777327276235,1479.6951479268043
2024-01-04 16:00:00,PUMP-A01,82.02015625891745,0.4356038291173718,1481.7160042094288
2024-01-04 17:00:00,PUMP-A01,81.03491770830199,0.5575102663257503,1541.0732355328366
2024-01-04 18:00:00,PUMP-A01,77.63772137068271,0.7058656884696293,1511.6106462590953
2024-01-04 19:00:00,PUMP-A01,79.7020256092103,0.32552571607176617,1398.8328363182145
2024-01-04 20:00:00,PUMP-A01,82.34443726292287,0.41311572149628245,1501.1281310460263
2024-01-04 21:00:00,PUMP-A01,77.62612722993465,0.7188901676967268,1447.8867183034463
2024-01-04 22:00:00,PUMP-A01,79.55687584496164,0.4680482624262395,1521.675403648223
2024-01-04 23:00:00,PUMP-A01,82.49083969295494,0.5573719800784016,1476.9891271663778
2024-01-05 00:00:00,PUMP-A01,79.22027021096864,0.5585873641985499,1547.1330149652958
2024-01-05 01:00:00,PUMP-A01,80.44597579831921,0.594526081916789,1495.199695203085
2024-01-05 02:00:00,PUMP-A01,78.39792694458266,0.3819944667974978,1447.2802101580794
2024-01-05 03:00:00,PUMP-A01,82.92805871096175,0.3999282389221278,1567.3030196969053
2024-01-05 04:00:00,PUMP-A01,78.52623117472223,0.547502579748613,1526.9192662737598
2024-01-05 05:00:00,PUMP-A01,80.4437359175232,0.5063674178274447,1542.110888288184
2024-01-05 06:00:00,PUMP-A01,83.43495193877266,0.6534963593439163,1432.6954954796724
2024-01-05 07:00:00,PUMP-A01,78.76015185774185,0.4405509443439813,1463.15463087224
2024-01-05 08:00:00,PUMP-A01,76.87232100289835,0.3726806221225441,1591.7346377773692
2024-01-05 09:00:00,PUMP-A01,79.18761457153526,0.23558727869209195,1611.018594201583
2024-01-05 10:00:00,PUMP-A01,79.3293276144458,0.31764988652447435,1494.4000161741794
2024-01-05 11:00:00,PUMP-A01,84.0366573821335,0.6990955891612654,1550.061726942039
2024-01-05 12:00:00,PUMP-A01,77.87054938607533,0.43941293222085553,1607.2027220548262
2024-01-05 13:00:00,PUMP-A01,80.55683360023482,0.42231472785774504,1450.4294414333312
2024-01-05 14:00:00,PUMP-A01,78.32396493732607,0.3690022799984047,1499.6636114756152
2024-01-05 15:00:00,PUMP-A01,80.84056423563854,0.6933315173330056,1471.3400689630048
2024-01-05 16:00:00,PUMP-A01,77.63685752079812,0.4226484295712918,1519.2932851852077
2024-01-05 17:00:00,PUMP-A01,78.5487670760974,0.3773799707489338,1558.1090772396549
2024-01-05 18:00:00,PUMP-A01,82.65550825061538,0.5845263147000108,1478.762334307251
2024-01-05 19:00:00,PUMP-A01,77.387274433477,0.4784009100392276,1509.7945733160607
2024-01-05 20:00:00,PUMP-A01,81.96981445617872,0.681562794893869,1502.6575622692305
2024-01-05 21:00:00,PUMP-A01,83.91052274034041,0.5806243821046032,1436.0785485253386
2024-01-05 22:00:00,PUMP-A01,78.84988790887354,0.44076575542617347,1506.1812085408967
2024-01-05 23:00:00,PUMP-A01,78.71583336350423,0.5115648620940086,1505.4523978218517
2024-01-06 00:00:00,PUMP-A01,81.08373382979177,0.5423187231220055,1456.0855811650783
2024-01-06 01:00:00,PUMP-A01,79.14099192734037,0.6052408566388829,1462.3012989689944
2024-01-06 02:00:00,PUMP-A01,81.67301774719292,0.4329951649264347,1458.1404000787782
2024-01-06 03:00:00,PUMP-A01,80.58553960047965,0.6499149839234809,1540.9859791035833
2024-01-06 04:00:00,PUMP-A01,83.55025386215938,0.5394943564176785,1533.979990436026
2024-01-06 05:00:00,PUMP-A01,82.755159039209,0.40465594690646467,1491.006158599668
2024-01-06 06:00:00,PUMP-A01,83.78125971516127,0.48953928438830724,1461.6144576929346
2024-01-06 07:00:00,PUMP-A01,82.18872488429699,0.5910800158261023,1498.7505991671837
2024-01-06 08:00:00,PUMP-A01,82.35557037958185,0.5010491624986644,1499.1454144397628
2024-01-06 09:00:00,PUMP-A01,81.77157822117562,0.4198463694525042,1430.1237554877473
2024-01-06 10:00:00,PUMP-A01,78.2169164932358,0.510811028116951,1452.862351151393
2024-01-06 11:00:00,PUMP-A01,79.91286988401652,0.7485679986380913,1501.144031311457
2024-01-06 12:00:00,PUMP-A01,82.39372420785057,0.5050468731392764,1585.1269139902238
2024-01-06 13:00:00,PUMP-A01,80.36671902449868,0.5905895927276124,1560.9297084119307
2024-01-06 14:00:00,PUMP-A01,80.21032586704283,0.44262504551212367,1559.7513890244718
2024-01-06 15:00:00,PUMP-A01,79.21943911157187,0.5857903090719763,1493.2693617950765
2024-01-06 16:00:00,PUMP-A01,80.24989146399795,0.4021687340747647,1459.0145736880588
2024-01-06 17:00:00,PUMP-A01,81.78978590004316,0.4459900643592706,1379.9733387032984
2024-01-06 18:00:00,PUMP-A01,80.48563253778578,0.4718518551382736,1604.4922888709082
2024-01-06 19:00:00,PUMP-A01,85.01019200915552,0.6822441611961354,1578.3524346135998
2024-01-06 20:00:00,PUMP-A01,82.68374205489145,0.511169147304939,1559.7397036958498
2024-01-06 21:00:00,PUMP-A01,80.63810227605832,0.4709641178912418,1516.1189349008166
2024-01-06 22:00:00,PUMP-A01,81.65549614387925,0.39064884870358835,1446.0335093196497
2024-01-06 23:00:00,PUMP-A01,80.35377594211299,0.5590217536317682,1510.410542728796
2024-01-07 00:00:00,PUMP-A01,79.7586565911036,0.5065837352109148,1478.5521740069319
2024-01-07 01:00:00,PUMP-A01,82.67064625702321,0.5469804042706021,1574.86607929128
2024-01-07 02:00:00,PUMP-A01,80.59776285657732,0.6402565839890006,1570.18797815463
2024-01-07 03:00:00,PUMP-A01,81.02386845710019,0.4359584024490008,1508.9267180805014
2024-01-07 04:00:00,PUMP-A01,81.84058029597345,0.49580987536619686,1378.6220006298404
2024-01-07 05:00:00,PUMP-A01,78.58029798481701,0.4710265464243146,1391.2336979897916
2024-01-07 06:00:00,PUMP-A01,79.5952652991729,0.5465708502519782,1552.4047260326852
2024-01-07 07:00:00,PUMP-A01,80.17302744148978,0.6690167726093842,1511.6662422612503
2024-01-07 08:00:00,PUMP-A01,80.97259856573096,0.5439976609668802,1481.4433073922437
2024-01-07 09:00:00,PUMP-A01,81.75056721836778,0.41520552513301257,1464.6267742649081
2024-01-07 10:00:00,PUMP-A01,82.35898691756921,0.4741625170389749,1526.5216844716288
2024-01-07 11:00:00,PUMP-A01,80.40353323670594,0.15833195440386794,1527.5435920523073
2024-01-07 12:00:00,PUMP-A01,83.73533515287265,0.5853174614814591,1419.621402546851
2024-01-07 13:00:00,PUMP-A01,79.17005427797882,0.42083283877327476,1462.2711026382435
2024-01-07 14:00:00,PUMP-A01,77.11051425537644,0.4813176984906879,1529.225393287272
2024-01-07 15:00:00,PUMP-A01,79.07906825471471,0.6523791828018393,1484.5637394793994
2024-01-07 16:00:00,PUMP-A01,79.45536440895533,0.5066340513373817,1466.4508455069144
2024-01-07 17:00:00,PUMP-A01,84.0824430439022,0.5030691831804871,1438.040338428145
2024-01-07 18:00:00,PUMP-A01,85.09502930933192,0.4830307419851828,1470.2997468821723
2024-01-07 19:00:00,PUMP-A01,80.16754023635933,0.4834952633632778,1543.7970451966407
2024-01-07 20:00:00,PUMP-A01,80.52171318546708,0.6502560959890802,1484.9454849351123
2024-01-07 21:00:00,PUMP-A01,85.42103742200554,0.4898026981786214,1447.4126236944267
2024-01-07 22:00:00,PUMP-A01,81.68836045152733,0.45330432276273325,1572.168260774537
2024-01-07 23:00:00,PUMP-A01,82.75020286253105,0.602216464025102,1562.3308437698408
2024-01-08 00:00:00,PUMP-A01,79.58092718743704,0.44084833865397666,1559.099154056672
2024-01-08 01:00:00,PUMP-A01,78.99874697488012,0.6377763572379241,1522.2178910691136
2024-01-08 02:00:00,PUMP-A01,80.07333332723593,0.4336001729668393,1396.8820414634838
2024-01-08 03:00:00,PUMP-A01,77.62231967770163,0.654854673606043,1497.7552388453553
2024-01-08 04:00:00,PUMP-A01,81.41859155257285,0.4331630013665026,1467.4117537143354
2024-01-08 05:00:00,PUMP-A01,81.10911006687114,0.5897581478074978,1428.0305877044184
2024-01-08 06:00:00,PUMP-A01,79.30324324373922,0.6164653616885727,1482.8017947935807
2024-01-08 07:00:00,PUMP-A01,83.45956113724412,0.4687200603611662,1510.6610711241865
2024-01-08 08:00:00,PUMP-A01,75.92465951467706,0.627558439451431,1497.8554695128003
2024-01-08 09:00:00,PUMP-A01,76.89471101276949,0.5353128449091573,1487.164811753441
2024-01-08 10:00:00,PUMP-A01,80.47762066538225,0.4674452964078664,1510.3040952556098
2024-01-08 11:00:00,PUMP-A01,82.30705249617858,0.7487304905645796,1465.9725449801567
2024-01-08 12:00:00,PUMP-A01,81.14806917136339,0.6408857256330692,1468.7683003879372
2024-01-08 13:00:00,PUMP-A01,80.22625746472241,0.5554062241783265,1543.6123232459033
2024-01-08 14:00:00,PUMP-A01,84.96703744667016,0.41544854905479206,1513.4962129413507
2024-01-08 15:00:00,PUMP-A01,78.4101533060816,0.672237420195327,1574.4848935623515
2024-01-08 16:00:00,PUMP-A01,80.62106191841738,0.5734330784161297,1442.3217373507289
2024-01-08 17:00:00,PUMP-A01,80.11429722253611,0.36169894917546874,1506.36907951818
2024-01-08 18:00:00,PUMP-A01,80.64245221659712,0.5757141651537808,1482.808302202437
2024-01-08 19:00:00,PUMP-A01,82.04337571574487,0.2784513415865211,1547.3198417220483
2024-01-08 20:00:00,PUMP-A01,80.14902192014618,0.403807540338296,1479.0573360744654
2024-01-08 21:00:00,PUMP-A01,78.59706846518901,0.33250733351990086,1456.4897079425946
2024-01-08 22:00:00,PUMP-A01,83.25797860082109,0.47676472475005177,1447.0882052490726
2024-01-08 23:00:00,PUMP-A01,78.7875697069441,0.49783858755443194,1593.8654173379703
2024-01-09 00:00:00,PUMP-A01,81.34244439046606,0.49127728403579946,1443.5433069252158
2024-01-09 01:00:00,PUMP-A01,83.29630534842717,0.6307059282170342,1471.906068155902
2024-01-09 02:00:00,PUMP-A01,80.90997859378207,0.44224754549707257,1568.8466855068443
2024-01-09 03:00:00,PUMP-A01,82.58307799538767,0.5079765158967765,1508.5505358566413
2024-01-09 04:00:00,PUMP-A01,82.30854308751205,0.6879802809769628,1510.8387281909363
2024-01-09 05:00:00,PUMP-A01,82.95047426165458,0.5198784361009001,1545.5764349894546
2024-01-09 06:00:00,PUMP-A01,79.46055505490155,0.5329450364789523,1465.8736854232425
2024-01-09 07:00:00,PUMP-A01,84.52109756724721,0.476515906468711,1487.4578217203687
2024-01-09 08:00:00,PUMP-A01,72.77626433895419,0.35239958896412577,1531.340529435813
2024-01-09 09:00:00,PUMP-A01,80.74480231458517,0.4541338649596948,1494.3126021376124
2024-01-09 10:00:00,PUMP-A01,78.42369890133436,0.558108569603909,1442.3493471690676
2024-01-09 11:00:00,PUMP-A01,82.40042714465389,0.5780638683317441,1479.4708790225425
2024-01-09 12:00:00,PUMP-A01,80.17315901915562,0.483547857186879,1532.3987815815597
2024-01-09 13:00:00,PUMP-A01,81.60631792649875,0.34634392147828963,1486.5114671281135
2024-01-09 14:00:00,PUMP-A01,84.56286352975947,0.5095623653962863,1460.6233361455033
2024-01-09 15:00:00,PUMP-A01,79.96562209696809,0.5416076932530802,1515.2634404485739
2024-01-09 16:00:00,PUMP-A01,83.38145052731862,0.6900374047836001,1470.868976047844
2024-01-09 17:00:00,PUMP-A01,79.31981674542676,0.48228797343175395,1458.6572225550362
2024-01-09 18:00:00,PUMP-A01,82.48704953765875,0.38347575125337613,1496.870268247293
2024-01-09 19:00:00,PUMP-A01,82.71174879548413,0.5089955326558693,1476.8586559542493
2024-01-09 20:00:00,PUMP-A01,83.08540645425252,0.406575437147798,1505.218115474419
2024-01-09 21:00:00,PUMP-A01,79.86536949902307,0.6178448094196054,1493.0386595882403
2024-01-09 22:00:00,PUMP-A01,78.03920475830886,0.5847503188222037,1566.2544907970755
2024-01-09 23:00:00,PUMP-A01,76.24131620720183,0.4011679538519741,1527.9786125579678
2024-01-10 00:00:00,PUMP-A01,81.116743843801,0.637999443098746,1541.8516785329764
2024-01-10 01:00:00,PUMP-A01,81.20448427631804,0.6218878032376958,1529.0949077294495
2024-01-10 02:00:00,PUMP-A01,79.75061089721767,0.45608227702714177,1497.256793073327
2024-01-10 03:00:00,PUMP-A01,76.69405335157029,0.4768535351927641,1526.3337972949448
2024-01-10 04:00:00,PUMP-A01,81.45333743513763,0.3834460837378724,1519.7889888795216
2024-01-10 05:00:00,PUMP-A01,83.43488800526616,0.6298589852118289,1545.6104001645915
2024-01-10 06:00:00,PUMP-A01,80.55137693621263,0.4033103914030498,1468.0969159617964
2024-01-10 07:00:00,PUMP-A01,79.88168172264267,0.3840856854027531,1517.2866609505718
2024-01-10 08:00:00,PUMP-A01,82.29053611589528,0.4681720452224937,1557.1964438848074
2024-01-10 09:00:00,PUMP-A01,80.77881427027171,0.47035390412229994,1459.7781054418022
2024-01-10 10:00:00,PUMP-A01,79.69727025306958,0.5188653064939686,1458.2029289948089
2024-01-10 11:00:00,PUMP-A01,80.45315013623333,0.36177946557970125,1557.190535070653
2024-01-10 12:00:00,PUMP-A01,83.18781863171942,0.33945179997312336,1377.7571752519477
2024-01-10 13:00:00,PUMP-A01,80.18349559957512,0.6040155978875783,1471.3439970727197
2024-01-10 14:00:00,PUMP-A01,81.46987610761708,0.5637931880103321,1526.5126687297477
2024-01-10 15:00:00,PUMP-A01,84.08295414064108,0.6680026546999368,1549.5705164718509
2024-01-10 16:00:00,PUMP-A01,81.0393645653661,0.42129155942042995,1453.4969195794572
2024-01-10 17:00:00,PUMP-A01,81.32959592451853,0.4155299565768194,1443.9077127798937
2024-01-10 18:00:00,PUMP-A01,79.59904894064778,0.4879448106842677,1514.9363052770045
2024-01-10 19:00:00,PUMP-A01,81.87437515256781,0.5990221810288995,1461.6901013866034
2024-01-10 20:00:00,PUMP-A01,86.67931093614412,0.49167654537940314,1577.8688584741956
2024-01-10 21:00:00,PUMP-A01,82.94427345738112,0.521547399688247,1437.2707532712407
2024-01-10 22:00:00,PUMP-A01,79.81111358061695,0.5185709414235312,1494.0346748873428
2024-01-10 23:00:00,PUMP-A01,85.91957292886663,0.4889624966674844,1574.9760254847993
2024-01-11 00:00:00,PUMP-A01,79.86617686788504,0.3785297285506227,1540.5889645673556
2024-01-11 01:00:00,PUMP-A01,81.1176248166658,0.5279625095399221,1540.1287173871458
2024-01-11 02:00:00,PUMP-A01,83.75800529969766,0.31221824976002815,1508.095762444329
2024-01-11 03:00:00,PUMP-A01,79.90233410797258,0.5243808435020033,1569.569892484964
2024-01-11 04:00:00,PUMP-A01,79.59586365672708,0.584194438248568,1454.2013067461492
2024-01-11 05:00:00,PUMP-A01,83.5465540912703,0.5266345641370346,1498.642472965086
2024-01-11 06:00:00,PUMP-A01,83.01826349445282,0.5368898224000126,1488.9650648300922
2024-01-11 07:00:00,PUMP-A01,79.5643170401708,0.44391871059922566,1463.7594975009256
2024-01-11 08:00:00,PUMP-A01,80.76108928269723,0.44554281904846627,1457.4437286115876
2024-01-11 09:00:00,PUMP-A01,83.05558979648646,0.5929907010135202,1578.8008446057715
2024-01-11 10:00:00,PUMP-A01,82.5266453938086,0.4509346507328913,1547.5209491012756
2024-01-11 11:00:00,PUMP-A01,85.78773414235638,0.5086419886069101,1528.2442662568626
2024-01-11 12:00:00,PUMP-A01,79.3669640454473,0.4509937868242589,1517.2966616739732
2024-01-11 13:00:00,PUMP-A01,80.15802519974378,0.4425077695067518,1542.068985277004
2024-01-11 14:00:00,PUMP-A01,81.69644913029121,0.42979308656873083,1565.46466187152
2024-01-11 15:00:00,PUMP-A01,80.35027995779764,0.40334786847085435,1522.3884692060024
2024-01-11 16:00:00,PUMP-A01,79.26507388347824,0.460222280589127,1521.1772913833008
2024-01-11 17:00:00,PUMP-A01,81.51349527930672,0.6067927185407749,1609.4449722769743
2024-01-11 18:00:00,PUMP-A01,82.61965110981112,0.4113042389804948,1552.5650522287963
2024-01-11 19:00:00,PUMP-A01,82.56211665304413,0.5419282186273701,1548.57971522987
2024-01-11 20:00:00,PUMP-A01,80.12267335705974,0.49060273827190265,1435.7716787919449
2024-01-11 21:00:00,PUMP-A01,80.57741857925774,0.561517638776203,1569.3672189194533
2024-01-11 22:00:00,PUMP-A01,80.09805362872447,0.3705874773219293,1476.0294932633685
2024-01-11 23:00:00,PUMP-A01,80.49312193779069,0.6463962742353215,1528.034369809454
2024-01-12 00:00:00,PUMP-A01,81.88467029922501,0.4885353375544226,1527.4063637968643
2024-01-12 01:00:00,PUMP-A01,83.93414021702586,0.3248811385788948,1573.0890548126363
2024-01-12 02:00:00,PUMP-A01,82.45393918395824,0.6829550800073286,1500.992324079999
2024-01-12 03:00:00,PUMP-A01,78.48799777393127,0.4654649099589849,1636.2498624744517
2024-01-12 04:00:00,PUMP-A01,82.91515081345884,0.545241761246141,1632.3699033602188
2024-01-12 05:00:00,PUMP-A01,75.7135469604994,0.5759237499794035,1510.7240515735243
2024-01-12 06:00:00,PUMP-A01,80.99761146832843,0.4251470170765993,1511.5220286652993
2024-01-12 07:00:00,PUMP-A01,82.19290157418811,0.37688289613088505,1495.8653561942735
2024-01-12 08:00:00,PUMP-A01,82.24450605695513,0.5788159006454018,1518.172904412879
2024-01-12 09:00:00,PUMP-A01,82.65565746480209,0.536481910129524,1559.3027108136296
2024-01-12 10:00:00,PUMP-A01,84.2922177755484,0.5911725511446269,1526.5296196195009
2024-01-12 11:00:00,PUMP-A01,80.245684126451,0.528068489052332,1490.381152411365
2024-01-12 12:00:00,PUMP-A01,83.24268067713156,0.5120821878985361,1508.5814464064563
2024-01-12 13:00:00,PUMP-A01,76.55546372846892,0.36511922749691283,1539.153931024247
2024-01-12 14:00:00,PUMP-A01,81.93002098723431,0.6108814726054854,1516.323522282294
2024-01-12 15:00:00,PUMP-A01,83.20120034747463,0.4487370651937725,1590.3593920710573
2024-01-12 16:00:00,PUMP-A01,75.3782841986517,0.7546951170274314,1500.2469466212617
2024-01-12 17:00:00,PUMP-A01,84.42303995466834,0.6014150074149797,1438.8248302046366
2024-01-12 18:00:00,PUMP-A01,81.92080714406612,0.5845462352121416,1582.1724018222435
2024-01-12 19:00:00,PUMP-A01,78.31403044554472,0.6985866822354403,1526.818632894106
2024-01-12 20:00:00,PUMP-A01,80.87734694187517,0.5076371814948482,1510.3316009845437
2024-01-12 21:00:00,PUMP-A01,82.1399662574493,0.608608987733867,1491.9613730291292
2024-01-12 22:00:00,PUMP-A01,84.13842494046052,0.47909897136207774,1538.3106299972465
2024-01-12 23:00:00,PUMP-A01,79.74095703764915,0.5368077827957203,1480.4365623851027
2024-01-13 00:00:00,PUMP-A01,85.08177212551283,0.5275040131764388,1510.880906724906
2024-01-13 01:00:00,PUMP-A01,81.70495581930004,0.5005067733213222,1466.6987426050569
2024-01-13 02:00:00,PUMP-A01,77.63681342267559,0.40874129795912856,1539.2083578126799
2024-01-13 03:00:00,PUMP-A01,82.66410890651947,0.3780764834374672,1496.2310905105778
2024-01-13 04:00:00,PUMP-A01,81.05872961692894,0.3668174230745923,1385.2804096722314
2024-01-13 05:00:00,PUMP-A01,82.51156882753992,0.454681848065956,1513.812882426506
2024-01-13 06:00:00,PUMP-A01,84.19458504946253,0.7417395427483057,1469.6702126538394
2024-01-13 07:00:00,PUMP-A01,82.8726112369079,0.5317113046321792,1409.9714101586296
2024-01-13 08:00:00,PUMP-A01,78.93843644110481,0.33463288491592824,1540.4784006641898
2024-01-13 09:00:00,PUMP-A01,82.37711349400386,0.5270766675546369,1395.9906750157575
